"","year","region","mean_precip","mean_precip_v1"
"4102",105,"northern_rio_grande",395.9874638,-17.40962938
"4103",106,"northern_rio_grande",497.2459238,101.2607052
"4104",107,"northern_rio_grande",563.6845916,66.43679005
"4105",108,"northern_rio_grande",511.4092911,-52.27665375
"4106",109,"northern_rio_grande",350.7046455,-160.7028195
"4107",110,"northern_rio_grande",602.9514817,252.2436355
"4108",111,"northern_rio_grande",464.0004166,-138.9527121
"4109",112,"northern_rio_grande",439.3554171,-24.63927403
"4110",113,"northern_rio_grande",393.8770778,-45.48281893
"4111",114,"northern_rio_grande",545.1967707,151.3229647
"4112",115,"northern_rio_grande",671.7703812,126.5746111
"4113",116,"northern_rio_grande",369.7601658,-302.0145903
"4114",117,"northern_rio_grande",387.9438648,18.1887637
"4115",118,"northern_rio_grande",431.6152854,43.66640605
"4116",119,"northern_rio_grande",455.7448526,24.13374316
"4117",120,"northern_rio_grande",455.9588011,0.209095908
"4118",121,"northern_rio_grande",546.8796564,90.91946681
"4119",122,"northern_rio_grande",673.8705717,126.9969938
"4120",123,"northern_rio_grande",220.1671163,-453.7073691
"4121",124,"northern_rio_grande",481.6743563,261.5112414
"4122",125,"northern_rio_grande",438.7234498,-42.95324601
"4123",126,"northern_rio_grande",459.9130004,21.19446483
"4124",127,"northern_rio_grande",504.4274606,44.51279351
"4125",128,"northern_rio_grande",520.9469393,16.51650335
"4126",129,"northern_rio_grande",347.7194827,-173.2280413
"4127",130,"northern_rio_grande",389.1145118,41.39399109
"4128",131,"northern_rio_grande",268.9342643,-120.1851013
"4129",132,"northern_rio_grande",479.5984647,210.67411
"4130",133,"northern_rio_grande",384.8565676,-94.74697505
"4131",134,"northern_rio_grande",389.4965287,4.637676704
"4132",135,"northern_rio_grande",371.8909232,-17.59876831
"4133",136,"northern_rio_grande",452.3070179,80.41819237
"4134",137,"northern_rio_grande",238.9478518,-213.3657885
"4135",138,"northern_rio_grande",576.4720911,337.5271425
"4136",139,"northern_rio_grande",370.8307613,-205.6480023
"4137",140,"northern_rio_grande",482.2582616,111.4384673
"4138",141,"northern_rio_grande",471.2237077,-11.0413223
"4139",142,"northern_rio_grande",588.736958,117.5166934
"4140",143,"northern_rio_grande",536.6930218,-52.03987814
"4141",144,"northern_rio_grande",414.0574444,-122.6469488
"4142",145,"northern_rio_grande",455.6532511,41.60105107
"4143",146,"northern_rio_grande",459.4291467,3.775264146
"4144",147,"northern_rio_grande",387.2655215,-72.16558782
"4145",148,"northern_rio_grande",333.4221248,-53.84207539
"4146",149,"northern_rio_grande",225.0679573,-108.3563494
"4147",150,"northern_rio_grande",280.5793629,55.50707145
"4148",151,"northern_rio_grande",302.7418376,22.16084542
"4149",152,"northern_rio_grande",462.0071409,159.2664725
"4150",153,"northern_rio_grande",366.1474392,-95.85891595
"4151",154,"northern_rio_grande",259.9691951,-106.17686
"4152",155,"northern_rio_grande",522.6136787,262.6516438
"4153",156,"northern_rio_grande",417.8604158,-104.7513703
"4154",157,"northern_rio_grande",291.6674733,-126.1920327
"4155",158,"northern_rio_grande",344.2074622,52.53754854
"4156",159,"northern_rio_grande",303.1785417,-41.03214881
"4157",160,"northern_rio_grande",322.7967628,19.62179652
"4158",161,"northern_rio_grande",389.1901654,66.39773288
"4159",162,"northern_rio_grande",194.5445908,-194.6544611
"4160",163,"northern_rio_grande",394.5203912,199.9784997
"4161",164,"northern_rio_grande",306.1047328,-88.41296399
"4162",165,"northern_rio_grande",187.0064665,-119.1068999
"4163",166,"northern_rio_grande",406.953862,219.9495075
"4164",167,"northern_rio_grande",300.1763796,-106.7740442
"4165",168,"northern_rio_grande",356.8472448,56.66537844
"4166",169,"northern_rio_grande",406.8586702,50.0075982
"4167",170,"northern_rio_grande",637.7297576,230.8769059
"4168",171,"northern_rio_grande",404.9544769,-232.7714298
"4169",172,"northern_rio_grande",325.5577617,-79.40228354
"4170",173,"northern_rio_grande",387.9194073,62.37021958
"4171",174,"northern_rio_grande",532.0362201,144.112045
"4172",175,"northern_rio_grande",354.8028921,-177.2325087
"4173",176,"northern_rio_grande",414.1523188,59.34381874
"4174",177,"northern_rio_grande",425.0322331,10.88445449
"4175",178,"northern_rio_grande",479.6224263,54.58537587
"4176",179,"northern_rio_grande",395.2785139,-84.33880745
"4177",180,"northern_rio_grande",406.6769746,11.40103829
"4178",181,"northern_rio_grande",309.0806919,-97.59360826
"4179",182,"northern_rio_grande",441.0738287,131.9880286
"4180",183,"northern_rio_grande",659.9896061,218.9229954
"4181",184,"northern_rio_grande",439.8479192,-220.1456749
"4182",185,"northern_rio_grande",414.7475701,-25.10602048
"4183",186,"northern_rio_grande",436.7386639,21.99312856
"4184",187,"northern_rio_grande",579.7499306,143.0169221
"4185",188,"northern_rio_grande",577.2245011,-2.52547132
"4186",189,"northern_rio_grande",538.0877137,-39.13817039
"4187",190,"northern_rio_grande",277.4866902,-260.6080244
"4188",191,"northern_rio_grande",453.5706946,176.0920572
"4189",192,"northern_rio_grande",548.5447495,94.96735971
"4190",193,"northern_rio_grande",519.387194,-29.15291773
"4191",194,"northern_rio_grande",323.8127108,-195.5751676
"4192",195,"northern_rio_grande",409.5665886,85.75091134
"4193",196,"northern_rio_grande",531.3481771,121.7879298
"4194",197,"northern_rio_grande",458.930317,-72.42141513
"4195",198,"northern_rio_grande",433.768596,-25.16455912
"4196",199,"northern_rio_grande",368.3644226,-65.40599944
"4197",200,"northern_rio_grande",387.8207442,19.46257378
"4198",201,"northern_rio_grande",248.7526679,-139.0699723
"4199",202,"northern_rio_grande",265.0587932,16.29859375
"4200",203,"northern_rio_grande",628.7674654,363.718054
"4201",204,"northern_rio_grande",468.1364304,-160.6335768
"4202",205,"northern_rio_grande",378.2867854,-89.84895895
"4203",206,"northern_rio_grande",490.9689967,112.6841844
"4204",207,"northern_rio_grande",389.1548379,-101.8098847
"4205",208,"northern_rio_grande",532.2434641,143.0847064
"4206",209,"northern_rio_grande",437.1601936,-95.08306004
"4207",210,"northern_rio_grande",340.356766,-96.80412628
"4208",211,"northern_rio_grande",347.8451621,7.48616015
"4209",212,"northern_rio_grande",569.3278851,221.4842157
"4210",213,"northern_rio_grande",415.2311659,-154.0945582
"4211",214,"northern_rio_grande",494.0844012,78.84987801
"4212",215,"northern_rio_grande",357.5019439,-136.5783832
"4213",216,"northern_rio_grande",461.8025945,104.2993811
"4214",217,"northern_rio_grande",323.5768041,-138.2379872
"4215",218,"northern_rio_grande",480.768358,157.2004337
"4216",219,"northern_rio_grande",497.575118,16.80932766
"4217",220,"northern_rio_grande",515.0176737,17.44069218
"4218",221,"northern_rio_grande",456.8314952,-58.19334025
"4219",222,"northern_rio_grande",197.0306462,-259.798834
"4220",223,"northern_rio_grande",384.7604039,187.7351595
"4221",224,"northern_rio_grande",426.0144801,41.25523058
"4222",225,"northern_rio_grande",294.8311778,-131.1825612
"4223",226,"northern_rio_grande",426.5398699,131.7126201
"4224",227,"northern_rio_grande",491.7414607,65.19692777
"4225",228,"northern_rio_grande",416.7474511,-75.00029643
"4226",229,"northern_rio_grande",316.6439283,-100.1050871
"4227",230,"northern_rio_grande",436.884417,120.248077
"4228",231,"northern_rio_grande",208.2647677,-228.6251411
"4229",232,"northern_rio_grande",544.4321419,336.1726549
"4230",233,"northern_rio_grande",473.6953227,-70.74328229
"4231",234,"northern_rio_grande",470.1291308,-3.554827142
"4232",235,"northern_rio_grande",348.5354068,-121.6072123
"4233",236,"northern_rio_grande",537.411592,188.8773268
"4234",237,"northern_rio_grande",550.8166184,13.41073467
"4235",238,"northern_rio_grande",482.807494,-68.00179514
"4236",239,"northern_rio_grande",479.8264768,-2.982124674
"4237",240,"northern_rio_grande",489.2748443,9.450600142
"4238",241,"northern_rio_grande",579.5790653,90.3024204
"4239",242,"northern_rio_grande",550.9499345,-28.63459279
"4240",243,"northern_rio_grande",539.228627,-11.71850357
"4241",244,"northern_rio_grande",320.4277978,-218.8052481
"4242",245,"northern_rio_grande",256.3933431,-64.03293783
"4243",246,"northern_rio_grande",436.3838616,179.9919952
"4244",247,"northern_rio_grande",391.764133,-44.6198967
"4245",248,"northern_rio_grande",393.6701908,1.907795123
"4246",249,"northern_rio_grande",487.7206133,94.04450814
"4247",250,"northern_rio_grande",475.8662673,-11.84715721
"4248",251,"northern_rio_grande",446.6628318,-29.20952844
"4249",252,"northern_rio_grande",485.7416392,39.08088747
"4250",253,"northern_rio_grande",274.3247114,-211.4205071
"4251",254,"northern_rio_grande",515.1713611,240.8492378
"4252",255,"northern_rio_grande",566.3948308,51.22411874
"4253",256,"northern_rio_grande",681.0200738,114.6226825
"4254",257,"northern_rio_grande",356.0581783,-324.961409
"4255",258,"northern_rio_grande",376.5171976,20.45872509
"4256",259,"northern_rio_grande",366.3126116,-10.21221949
"4257",260,"northern_rio_grande",329.6456738,-36.66276563
"4258",261,"northern_rio_grande",262.9768913,-66.66558231
"4259",262,"northern_rio_grande",276.2020669,13.22190595
"4260",263,"northern_rio_grande",439.9394216,163.7502149
"4261",264,"northern_rio_grande",320.4325783,-119.5155667
"4262",265,"northern_rio_grande",235.8934621,-84.53990073
"4263",266,"northern_rio_grande",381.1748324,145.2881172
"4264",267,"northern_rio_grande",390.7608799,9.580663771
"4265",268,"northern_rio_grande",578.9454715,188.1843833
"4266",269,"northern_rio_grande",430.366426,-148.5770228
"4267",270,"northern_rio_grande",296.4732019,-133.9027315
"4268",271,"northern_rio_grande",499.2772246,202.8108275
"4269",272,"northern_rio_grande",425.7909509,-73.48671004
"4270",273,"northern_rio_grande",584.3083271,158.5240189
"4271",274,"northern_rio_grande",326.4822867,-257.8327895
"4272",275,"northern_rio_grande",435.7753005,109.2941847
"4273",276,"northern_rio_grande",523.1696751,87.39188023
"4274",277,"northern_rio_grande",632.2213076,109.0595166
"4275",278,"northern_rio_grande",350.0144801,-282.2228404
"4276",279,"northern_rio_grande",307.7139882,-42.29139337
"4277",280,"northern_rio_grande",382.4862935,74.76962142
"4278",281,"northern_rio_grande",547.7970802,165.3200731
"4279",282,"northern_rio_grande",426.8168168,-120.980994
"4280",283,"northern_rio_grande",462.4518586,35.63009779
"4281",284,"northern_rio_grande",440.0526243,-22.39308801
"4282",285,"northern_rio_grande",328.3231245,-111.7359304
"4283",286,"northern_rio_grande",385.0193002,56.69732449
"4284",287,"northern_rio_grande",468.0085294,82.99173069
"4285",288,"northern_rio_grande",522.5415559,54.53466795
"4286",289,"northern_rio_grande",488.2834927,-34.25754034
"4287",290,"northern_rio_grande",266.8227476,-221.4716029
"4288",291,"northern_rio_grande",241.6874876,-25.13044437
"4289",292,"northern_rio_grande",282.4682033,40.78048701
"4290",293,"northern_rio_grande",443.4917087,161.0282153
"4291",294,"northern_rio_grande",311.9204189,-131.5834645
"4292",295,"northern_rio_grande",578.7114492,266.8006517
"4293",296,"northern_rio_grande",558.6691197,-20.0445704
"4294",297,"northern_rio_grande",285.3180267,-273.3538198
"4295",298,"northern_rio_grande",568.7927758,283.4771327
"4296",299,"northern_rio_grande",514.7614552,-54.03159561
"4297",300,"northern_rio_grande",274.3331416,-240.4286304
"4298",301,"northern_rio_grande",467.8976872,193.5650938
"4299",302,"northern_rio_grande",307.0311818,-160.8726985
"4300",303,"northern_rio_grande",414.9300194,107.9113556
"4301",304,"northern_rio_grande",529.8534931,114.9246252
"4302",305,"northern_rio_grande",400.8945928,-128.9715732
"4303",306,"northern_rio_grande",394.9943666,-5.896343278
"4304",307,"northern_rio_grande",374.4963304,-20.4991118
"4305",308,"northern_rio_grande",426.7486413,52.25623449
"4306",309,"northern_rio_grande",530.557603,103.8066394
"4307",310,"northern_rio_grande",484.8249296,-45.72682302
"4308",311,"northern_rio_grande",400.63889,-84.19434086
"4309",312,"northern_rio_grande",330.9796088,-69.65912412
"4310",313,"northern_rio_grande",345.7669695,14.79620244
"4311",314,"northern_rio_grande",431.2502083,85.48715745
"4312",315,"northern_rio_grande",242.5880509,-188.6655663
"4313",316,"northern_rio_grande",465.411116,222.8261638
"4314",317,"northern_rio_grande",260.1138771,-205.2977651
"4315",318,"northern_rio_grande",253.8136034,-6.302488176
"4316",319,"northern_rio_grande",271.3178482,17.50442282
"4317",320,"northern_rio_grande",155.9269449,-115.3998046
"4318",321,"northern_rio_grande",364.9659618,209.0458603
"4319",322,"northern_rio_grande",293.4818106,-71.4834983
"4320",323,"northern_rio_grande",362.7966041,69.31511143
"4321",324,"northern_rio_grande",290.552902,-72.24586535
"4322",325,"northern_rio_grande",381.0465149,90.4944234
"4323",326,"northern_rio_grande",187.6559289,-193.3942264
"4324",327,"northern_rio_grande",351.4542786,163.8072758
"4325",328,"northern_rio_grande",315.7685167,-35.69136053
"4326",329,"northern_rio_grande",336.6815964,20.91921391
"4327",330,"northern_rio_grande",276.0244178,-60.66532941
"4328",331,"northern_rio_grande",454.4674892,178.4428504
"4329",332,"northern_rio_grande",412.6282382,-41.83424798
"4330",333,"northern_rio_grande",435.9065934,23.26653311
"4331",334,"northern_rio_grande",440.1329988,4.238918422
"4332",335,"northern_rio_grande",419.5511763,-20.58362701
"4333",336,"northern_rio_grande",479.7678224,60.2159431
"4334",337,"northern_rio_grande",448.5421312,-31.23043919
"4335",338,"northern_rio_grande",479.0728369,30.53862739
"4336",339,"northern_rio_grande",408.5811084,-70.49899168
"4337",340,"northern_rio_grande",332.0391161,-76.54297362
"4338",341,"northern_rio_grande",328.2667513,-3.777469222
"4339",342,"northern_rio_grande",289.6026104,-38.66146364
"4340",343,"northern_rio_grande",321.9176221,32.31632141
"4341",344,"northern_rio_grande",213.9181577,-108.0016221
"4342",345,"northern_rio_grande",322.8411552,108.9280794
"4343",346,"northern_rio_grande",401.7468164,78.90634436
"4344",347,"northern_rio_grande",292.3679335,-109.3757135
"4345",348,"northern_rio_grande",283.290455,-9.080710054
"4346",349,"northern_rio_grande",386.6885984,103.4039492
"4347",350,"northern_rio_grande",299.6674535,-87.02783067
"4348",351,"northern_rio_grande",444.4529099,144.7892164
"4349",352,"northern_rio_grande",477.0654183,32.61264728
"4350",353,"northern_rio_grande",400.6181616,-76.44773718
"4351",354,"northern_rio_grande",471.5645059,70.94448301
"4352",355,"northern_rio_grande",574.4022295,102.8411955
"4353",356,"northern_rio_grande",531.5264411,-42.8749741
"4354",357,"northern_rio_grande",450.3186218,-81.21697897
"4355",358,"northern_rio_grande",488.3732297,38.06500013
"4356",359,"northern_rio_grande",286.5408617,-201.8371231
"4357",360,"northern_rio_grande",526.7566152,240.2210618
"4358",361,"northern_rio_grande",174.3165589,-352.4487207
"4359",362,"northern_rio_grande",476.7100607,302.4016025
"4360",363,"northern_rio_grande",357.1413695,-119.5748497
"4361",364,"northern_rio_grande",246.110624,-111.0300043
"4362",365,"northern_rio_grande",388.4380133,142.3269374
"4363",366,"northern_rio_grande",344.4174436,-44.01744996
"4364",367,"northern_rio_grande",298.4018328,-46.01585594
"4365",368,"northern_rio_grande",288.514976,-9.889853678
"4366",369,"northern_rio_grande",294.314734,5.798460965
"4367",370,"northern_rio_grande",185.6613639,-108.6553619
"4368",371,"northern_rio_grande",353.2896418,167.6285142
"4369",372,"northern_rio_grande",496.9943468,143.7089637
"4370",373,"northern_rio_grande",372.102293,-124.8972585
"4371",374,"northern_rio_grande",500.6137184,128.5144983
"4372",375,"northern_rio_grande",298.445888,-202.170555
"4373",376,"northern_rio_grande",463.4860555,165.045128
"4374",377,"northern_rio_grande",399.6901059,-63.79697879
"4375",378,"northern_rio_grande",337.9231761,-61.76569725
"4376",379,"northern_rio_grande",418.4630857,80.54409049
"4377",380,"northern_rio_grande",357.1243702,-61.33914521
"4378",381,"northern_rio_grande",304.1866148,-52.94563073
"4379",382,"northern_rio_grande",323.4734002,19.28942192
"4380",383,"northern_rio_grande",334.2134129,10.74527523
"4381",384,"northern_rio_grande",397.1850081,62.97022818
"4382",385,"northern_rio_grande",235.0579601,-162.1289975
"4383",386,"northern_rio_grande",498.7851192,263.7333815
"4384",387,"northern_rio_grande",355.5432023,-143.2485118
"4385",388,"northern_rio_grande",525.9172849,170.3760491
"4386",389,"northern_rio_grande",431.5052366,-94.41381528
"4387",390,"northern_rio_grande",396.6864363,-34.81877278
"4388",391,"northern_rio_grande",386.9965089,-9.686189462
"4389",392,"northern_rio_grande",211.6805649,-175.3236706
"4390",393,"northern_rio_grande",284.4806006,72.79677768
"4391",394,"northern_rio_grande",345.4665371,60.98817403
"4392",395,"northern_rio_grande",345.7669497,0.301015922
"4393",396,"northern_rio_grande",252.1449796,-93.62122349
"4394",397,"northern_rio_grande",375.8516484,123.7166059
"4395",398,"northern_rio_grande",336.271373,-39.58701121
"4396",399,"northern_rio_grande",251.6762209,-84.59406999
"4397",400,"northern_rio_grande",326.7108541,75.03618208
"4398",401,"northern_rio_grande",447.4265482,120.7157172
"4399",402,"northern_rio_grande",293.7673265,-153.6625827
"4400",403,"northern_rio_grande",400.3474432,106.5821228
"4401",404,"northern_rio_grande",601.6896695,201.3408351
"4402",405,"northern_rio_grande",289.4391439,-312.2512486
"4403",406,"northern_rio_grande",394.8016622,105.3641989
"4404",407,"northern_rio_grande",611.9806205,217.1850462
"4405",408,"northern_rio_grande",573.7813901,-38.19768539
"4406",409,"northern_rio_grande",349.5828738,-224.209859
"4407",410,"northern_rio_grande",628.0613322,278.4879558
"4408",411,"northern_rio_grande",331.3809061,-296.6871173
"4409",412,"northern_rio_grande",551.1013409,219.7232647
"4410",413,"northern_rio_grande",546.6915341,-4.415350895
"4411",414,"northern_rio_grande",542.9472766,-3.734427275
"4412",415,"northern_rio_grande",586.8197524,43.87785249
"4413",416,"northern_rio_grande",353.1298647,-233.7038157
"4414",417,"northern_rio_grande",299.0951521,-54.03105233
"4415",418,"northern_rio_grande",490.4092316,191.3113845
"4416",419,"northern_rio_grande",359.6217122,-130.7985122
"4417",420,"northern_rio_grande",310.6111199,-49.01138573
"4418",421,"northern_rio_grande",339.561352,28.95947169
"4419",422,"northern_rio_grande",321.3356012,-18.22438652
"4420",423,"northern_rio_grande",180.0243385,-141.3250453
"4421",424,"northern_rio_grande",267.4102829,87.38970766
"4422",425,"northern_rio_grande",286.1149681,18.7156362
"4423",426,"northern_rio_grande",301.7610386,15.64364782
"4424",427,"northern_rio_grande",296.7233308,-5.033267875
"4425",428,"northern_rio_grande",392.9747491,96.25176318
"4426",429,"northern_rio_grande",435.9411275,42.96941987
"4427",430,"northern_rio_grande",389.5193795,-46.42029
"4428",431,"northern_rio_grande",467.4037569,77.87361535
"4429",432,"northern_rio_grande",350.3777522,-117.0234729
"4430",433,"northern_rio_grande",445.5149363,95.1525122
"4431",434,"northern_rio_grande",333.5050978,-112.0209664
"4432",435,"northern_rio_grande",361.6740588,28.17307086
"4433",436,"northern_rio_grande",400.280319,38.59831264
"4434",437,"northern_rio_grande",377.5300115,-22.76482668
"4435",438,"northern_rio_grande",410.2657198,32.75431097
"4436",439,"northern_rio_grande",412.5841036,2.305953924
"4437",440,"northern_rio_grande",385.9425755,-26.6381197
"4438",441,"northern_rio_grande",298.5997342,-87.3490383
"4439",442,"northern_rio_grande",397.6525965,99.05582169
"4440",443,"northern_rio_grande",316.8715238,-80.78439796
"4441",444,"northern_rio_grande",313.8539096,-3.014873514
"4442",445,"northern_rio_grande",388.5774586,74.72511879
"4443",446,"northern_rio_grande",354.6584877,-33.9241194
"4444",447,"northern_rio_grande",266.7728607,-87.8896724
"4445",448,"northern_rio_grande",371.1723926,104.4122433
"4446",449,"northern_rio_grande",308.8547229,-62.3313988
"4447",450,"northern_rio_grande",370.8429405,61.99703015
"4448",451,"northern_rio_grande",416.483338,45.64213589
"4449",452,"northern_rio_grande",264.5606379,-151.9166755
"4450",453,"northern_rio_grande",307.9379339,43.37923989
"4451",454,"northern_rio_grande",465.2868251,157.3548695
"4452",455,"northern_rio_grande",296.9078827,-168.3930561
"4453",456,"northern_rio_grande",249.9574721,-46.9493279
"4454",457,"northern_rio_grande",307.2552466,57.30266174
"4455",458,"northern_rio_grande",388.5022216,81.25848364
"4456",459,"northern_rio_grande",491.6240925,103.125151
"4457",460,"northern_rio_grande",293.249514,-198.3911887
"4458",461,"northern_rio_grande",316.6651922,23.40877369
"4459",462,"northern_rio_grande",369.057365,52.41048342
"4460",463,"northern_rio_grande",189.0127544,-180.0731692
"4461",464,"northern_rio_grande",418.3090808,229.3143015
"4462",465,"northern_rio_grande",388.4355933,-29.8721431
"4463",466,"northern_rio_grande",392.1020351,3.666197771
"4464",467,"northern_rio_grande",366.6367279,-25.46748203
"4465",468,"northern_rio_grande",395.9204983,29.29369102
"4466",469,"northern_rio_grande",259.5996549,-136.334805
"4467",470,"northern_rio_grande",341.5929504,81.99435452
"4468",471,"northern_rio_grande",373.7174991,32.1238374
"4469",472,"northern_rio_grande",385.9807593,12.25856189
"4470",473,"northern_rio_grande",314.9384893,-71.04305958
"4471",474,"northern_rio_grande",277.424882,-37.51412747
"4472",475,"northern_rio_grande",418.230075,140.8198852
"4473",476,"northern_rio_grande",373.9392431,-44.2892142
"4474",477,"northern_rio_grande",386.0116039,12.07599135
"4475",478,"northern_rio_grande",364.5217995,-21.49629788
"4476",479,"northern_rio_grande",393.0808704,28.55843505
"4477",480,"northern_rio_grande",382.4538422,-10.61747508
"4478",481,"northern_rio_grande",381.900365,-0.558770051
"4479",482,"northern_rio_grande",428.9736184,47.07066985
"4480",483,"northern_rio_grande",484.5277701,55.55898549
"4481",484,"northern_rio_grande",494.4870274,9.960880576
"4482",485,"northern_rio_grande",486.4442615,-8.044986952
"4483",486,"northern_rio_grande",466.1785417,-20.27677111
"4484",487,"northern_rio_grande",503.2694093,37.10673512
"4485",488,"northern_rio_grande",338.8820764,-164.4057063
"4486",489,"northern_rio_grande",490.2651644,151.3971081
"4487",490,"northern_rio_grande",532.292994,42.02572423
"4488",491,"northern_rio_grande",437.2227754,-95.07295813
"4489",492,"northern_rio_grande",427.655433,-9.566244275
"4490",493,"northern_rio_grande",280.8713453,-146.7842139
"4491",494,"northern_rio_grande",456.1350617,175.268309
"4492",495,"northern_rio_grande",444.8851113,-11.25054879
"4493",496,"northern_rio_grande",534.9474154,90.06823997
"4494",497,"northern_rio_grande",463.8446463,-71.10818093
"4495",498,"northern_rio_grande",457.5342167,-6.309173929
"4496",499,"northern_rio_grande",497.5492522,40.01644384
"4497",500,"northern_rio_grande",400.1795533,-97.37729268
"4498",501,"northern_rio_grande",366.6052089,-33.58120319
"4499",502,"northern_rio_grande",565.5636133,198.980027
"4500",503,"northern_rio_grande",532.1729083,-33.39193478
"4501",504,"northern_rio_grande",575.3052327,43.13821723
"4502",505,"northern_rio_grande",424.6517436,-150.663704
"4503",506,"northern_rio_grande",396.1691594,-28.49642185
"4504",507,"northern_rio_grande",339.3570437,-56.80436155
"4505",508,"northern_rio_grande",297.5781926,-41.78037296
"4506",509,"northern_rio_grande",343.7720871,46.19575416
"4507",510,"northern_rio_grande",418.7055381,74.93595143
"4508",511,"northern_rio_grande",433.6085413,14.89876159
"4509",512,"northern_rio_grande",406.4890308,-27.12114745
"4510",513,"northern_rio_grande",287.9136351,-118.580947
"4511",514,"northern_rio_grande",475.0662316,187.161408
"4512",515,"northern_rio_grande",366.6488079,-108.4189919
"4513",516,"northern_rio_grande",314.9778236,-51.67571673
"4514",517,"northern_rio_grande",342.3223906,27.3430242
"4515",518,"northern_rio_grande",473.9370611,131.619916
"4516",519,"northern_rio_grande",390.5177332,-83.41499054
"4517",520,"northern_rio_grande",212.0362598,-178.4839104
"4518",521,"northern_rio_grande",425.3278256,213.2932662
"4519",522,"northern_rio_grande",400.2243226,-25.09797433
"4520",523,"northern_rio_grande",454.656286,54.43328518
"4521",524,"northern_rio_grande",381.3687666,-73.28933321
"4522",525,"northern_rio_grande",488.818483,107.445504
"4523",526,"northern_rio_grande",197.1298647,-291.689621
"4524",527,"northern_rio_grande",406.5969969,209.4746477
"4525",528,"northern_rio_grande",356.9563018,-49.65203339
"4526",529,"northern_rio_grande",384.2459039,27.29391913
"4527",530,"northern_rio_grande",359.5877732,-24.65507652
"4528",531,"northern_rio_grande",328.5532193,-31.04614018
"4529",532,"northern_rio_grande",380.7702821,52.22519869
"4530",533,"northern_rio_grande",377.1305193,-3.641493985
"4531",534,"northern_rio_grande",440.6008252,63.47292253
"4532",535,"northern_rio_grande",281.436347,-159.1732367
"4533",536,"northern_rio_grande",434.5430634,153.0927983
"4534",537,"northern_rio_grande",444.3397469,9.803816621
"4535",538,"northern_rio_grande",422.9159162,-21.4053713
"4536",539,"northern_rio_grande",344.0590114,-78.865378
"4537",540,"northern_rio_grande",466.7713334,122.7197251
"4538",541,"northern_rio_grande",473.218967,6.447561414
"4539",542,"northern_rio_grande",304.9979172,-168.2358235
"4540",543,"northern_rio_grande",256.5681953,-48.4354087
"4541",544,"northern_rio_grande",452.2768874,195.7291256
"4542",545,"northern_rio_grande",424.7161701,-27.57400281
"4543",546,"northern_rio_grande",565.9090332,141.2008641
"4544",547,"northern_rio_grande",487.2910898,-78.62243623
"4545",548,"northern_rio_grande",570.1560876,82.86905093
"4546",549,"northern_rio_grande",523.3929464,-46.76144083
"4547",550,"northern_rio_grande",556.4060777,33.01726978
"4548",551,"northern_rio_grande",512.6827667,-43.73157699
"4549",552,"northern_rio_grande",514.6434919,1.969951579
"4550",553,"northern_rio_grande",505.181279,-9.459871707
"4551",554,"northern_rio_grande",380.0193002,-125.1843657
"4552",555,"northern_rio_grande",514.4479708,134.4484959
"4553",556,"northern_rio_grande",503.753263,-10.71022544
"4554",557,"northern_rio_grande",572.1820328,68.44620652
"4555",558,"northern_rio_grande",469.6590828,-102.5298666
"4556",559,"northern_rio_grande",488.5700202,18.90357837
"4557",560,"northern_rio_grande",459.6340104,-28.92372324
"4558",561,"northern_rio_grande",465.3164399,5.675971291
"4559",562,"northern_rio_grande",583.3017217,117.978303
"4560",563,"northern_rio_grande",261.1313524,-322.1764468
"4561",564,"northern_rio_grande",494.6573769,233.535479
"4562",565,"northern_rio_grande",299.5454041,-195.1168128
"4563",566,"northern_rio_grande",408.5791645,109.0357297
"4564",567,"northern_rio_grande",478.0693657,69.49698717
"4565",568,"northern_rio_grande",331.7421946,-146.3312054
"4566",569,"northern_rio_grande",386.4202801,54.6667394
"4567",570,"northern_rio_grande",468.3604158,81.95125362
"4568",571,"northern_rio_grande",569.3870552,101.0303074
"4569",572,"northern_rio_grande",520.9386678,-48.44617016
"4570",573,"northern_rio_grande",422.3904273,-98.54375879
"4571",574,"northern_rio_grande",577.735986,155.3449786
"4572",575,"northern_rio_grande",541.3325862,-36.40276566
"4573",576,"northern_rio_grande",410.2922799,-131.047451
"4574",577,"northern_rio_grande",416.5263221,6.225210259
"4575",578,"northern_rio_grande",452.6555124,36.13075623
"4576",579,"northern_rio_grande",391.7097235,-60.9520217
"4577",580,"northern_rio_grande",413.541179,21.83341157
"4578",581,"northern_rio_grande",582.3628159,168.8417663
"4579",582,"northern_rio_grande",622.0273932,39.66830201
"4580",583,"northern_rio_grande",473.3179871,-148.715618
"4581",584,"northern_rio_grande",413.4499147,-59.87116729
"4582",585,"northern_rio_grande",427.6039195,14.15327808
"4583",586,"northern_rio_grande",501.0665291,73.47408072
"4584",587,"northern_rio_grande",529.2232515,28.15497624
"4585",588,"northern_rio_grande",356.3459753,-172.8849091
"4586",589,"northern_rio_grande",540.5421907,184.2077129
"4587",590,"northern_rio_grande",181.6816757,-358.8786636
"4588",591,"northern_rio_grande",257.7779387,76.09057614
"4589",592,"northern_rio_grande",559.7788511,302.009449
"4590",593,"northern_rio_grande",428.9463641,-130.828964
"4591",594,"northern_rio_grande",467.7660967,38.8246348
"4592",595,"northern_rio_grande",467.844329,0.076854754
"4593",596,"northern_rio_grande",416.4522752,-51.3969097
"4594",597,"northern_rio_grande",519.0095807,102.5552558
